# Statically-linked library FUNCTION labels (NAFXCW, LIBCMT, LIBCIMT,
# DINPUT, DPLAYX, MSVC-EH/THUNK asm carve-outs, GAME-ASM): RVAs proven NOT
# reconstructable game C++, excluded from the match denominator. Label-only -
# no sizes; extents come from functions.tsv. HIGH/MED/AMBIG/CRUNTIME rows are
# active claims; LOW rows are diagnostic leads only (core/library_labels.py).
# An rva may carry SEVERAL rows: alias spellings / independent provenance for
# the same body. Rows sorted by rva; merge per ROW, never wholesale.
# HAND-OWNED: the FID regeneration pipeline is retired (it was not
# reproducible on Ghidra 12 anyway); edit rows directly, merge per ROW.
rva	name	lib	confidence	source
0x121460	__mbslwr	LIBCMT	HIGH	anchored
0x121510	__mbsrev	LIBCMT	HIGH	anchored
0x121590	_memset	LIBCMT	HIGH	anchored
0x1215f0	__mbscmp	LIBCMT	HIGH	anchored
0x1216f0	__mbsspn	LIBCMT	HIGH	anchored
0x1217a0	__mbscspn	LIBCMT	HIGH	anchored
0x121850	__mbsrchr	LIBCMT	HIGH	anchored
0x1218e0	__mbsstr	LIBCMT	HIGH	anchored
0x121980	_vsprintf	LIBCMT	HIGH	anchored
0x1219f0	__mbclen	LIBCMT	HIGH	anchored
0x121a10	__ismbcdigit	LIBCMT	HIGH	anchored
0x121ab0	__mbsinc	LIBCMT	HIGH	anchored
0x121ad0	__ismbcspace	LIBCMT	HIGH	anchored
0x121b70	_memcpy	LIBCMT	AMBIG	anchored
0x121e8c	TrailDown3	LIBCMT	AMBIG	offstart-ghidra-missed
0x121eb0	__CxxThrowException@8	LIBCMT	HIGH	anchored
0x121f00	_memcmp	LIBCMT	HIGH	anchored
0x121fb0	_abs	LIBCMT	MED	manual-unmatched-library-audit
0x121fc0	__mbsdup	LIBCMT	AMBIG	anchored
0x122010	__cinit	LIBCMT	HIGH	anchored
0x122040	_exit	LIBCMT	HIGH	anchored
0x122060	__exit	LIBCMT	HIGH	anchored
0x1220a0	_doexit	LIBCMT	HIGH	anchored
0x122160	__lockexit	LIBCMT	MED	manual-unmatched-library-audit
0x122170	__lockexit	LIBCMT	MED	manual-unmatched-library-audit
0x122180	__initterm	LIBCMT	HIGH	anchored
0x1221a0	_iswupper	LIBCMT	AMBIG	anchored
0x1221c0	__make_time_t	LIBCMT	HIGH	anchored
0x122400	_gmtime	LIBCMT	HIGH	anchored
0x122570	_localtime	LIBCMT	HIGH	anchored
0x122760	__setmbcp	LIBCMT	HIGH	anchored
0x122990	_getSystemCP	LIBCMT	HIGH	anchored
0x1229e0	_CPtoLCID	LIBCMT	HIGH	anchored
0x122a40	_setSBCS	LIBCMT	HIGH	anchored
0x122a80	_setSBUpLow	LIBCMT	HIGH	anchored
0x122c80	___initmbctable	LIBCMT	MEDIUM	anchored
0x122c90	__Getdays	LIBCMT	HIGH	offstart-ghidra-missed
0x122d80	__Getmonths	LIBCMT	HIGH	offstart-ghidra-missed
0x122e70	__Gettnames	LIBCMT	HIGH	offstart-ghidra-missed
0x1231e0	_strftime	LIBCMT	HIGH	anchored
0x123200	__Strftime	LIBCMT	HIGH	anchored
0x123350	__expandtime	LIBCMT	HIGH	anchored
0x1238f0	__store_str	LIBCMT	HIGH	anchored
0x123920	__store_num	LIBCMT	HIGH	anchored
0x1239c0	__store_number	LIBCMT	HIGH	anchored
0x123a30	__store_winword	LIBCMT	HIGH	anchored
0x123d80	__expand	LIBCMT	HIGH	anchored
0x123e30	__msize	LIBCMT	HIGH	anchored
0x123ea0	__beginthreadex	LIBCMT	HIGH	anchored
0x123f20	__threadstartex@4	LIBCMT	MED	manual-unmatched-library-audit
0x123fd0	__endthreadex	LIBCMT	HIGH	anchored
0x124010	__spawnv	LIBCMT	AMBIG	anchored
0x124030	_strtoxl	LIBCMT	HIGH	anchored
0x1242c0	_strtoul	LIBCMT	AMBIG	anchored
0x1242e0	__dosmaperr	LIBCMT	HIGH	anchored
0x124360	__errno	LIBCMT	MEDIUM	anchored
0x124370	___doserrno	LIBCMT	MEDIUM	anchored
0x124380	___InternalCxxFrameHandler	LIBCMT	HIGH	anchored
0x124450	?FindHandler@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PAXPBU_s_FuncInfo@@EH1@Z	LIBCMT	HIGH	anchored
0x124710	?FindHandlerForForeignException@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PAXPBU_s_FuncInfo@@HH1@Z	LIBCMT	HIGH	anchored
0x1247f0	___FrameUnwindToState	LIBCMT	MED	manual-unmatched-library-audit
0x1248d0	?CatchIt@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PAXPBU_s_FuncInfo@@PBU_s_HandlerType@@PBU_s_CatchableType@@PBU_s_TryBlockMapEntry@@H1@Z	LIBCMT	HIGH	anchored
0x124960	?CallCatchBlock@@YAPAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PBU_s_FuncInfo@@PAXHK@Z	LIBCMT	MED	manual-unmatched-library-audit
0x124a58	__DestructExceptionObject	LIBCMT	HIGH	manual-crt-reclass
0x124ac0	?ExFilterRethrow@@YAHPAU_EXCEPTION_POINTERS@@@Z	LIBCMT	HIGH	offstart-ghidra-missed
0x124af0	?BuildCatchObject@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PBU_s_HandlerType@@PBU_s_CatchableType@@@Z	LIBCMT	MED	manual-unmatched-library-audit
0x124d00	?_DestructExceptionObject@@YAXPAUEHExceptionRecord@@E@Z	LIBCMT	MED	manual-unmatched-library-audit
0x124d80	?AdjustPointer@@YAPAXPAXABUPMD@@@Z	LIBCMT	HIGH	anchored
0x124db0	__CallSettingFrame@12	LIBCMT	HIGH	anchored
0x124e00	__mtinit	LIBCMT	HIGH	anchored
0x124e60	__mtterm	LIBCMT	HIGH	offstart-ghidra-missed
0x124e90	__initptd	LIBCMT	HIGH	anchored
0x124eb0	__getptd	LIBCMT	HIGH	anchored
0x124f30	__freeptd	LIBCMT	HIGH	anchored
0x125000	?terminate@@YAXXZ	LIBCMT	MED	manual-unmatched-library-audit
0x125077	_abort	LIBCMT	MED	carve-tiny-crt
0x125090	?unexpected@@YAXXZ	LIBCMT	HIGH	offstart-ghidra-missed
0x1250b0	?_inconsistency@@YAXXZ	LIBCMT	MED	manual-unmatched-library-audit
0x12511e	Unmatched_12511e	MSVC-EH	HIGH	asm-carveout
0x125140	__mtinitlocks	LIBCMT	HIGH	anchored
0x125170	__mtdeletelocks	LIBCMT	HIGH	offstart-ghidra-missed
0x1251f0	__lock	LIBCMT	HIGH	anchored
0x125270	__unlock	LIBCMT	HIGH	anchored
0x125290	__lock_file	LIBCMT	AMBIG	anchored
0x1252d0	__lock_file2	LIBCMT	AMBIG	anchored
0x125300	__lock_file	LIBCMT	AMBIG	anchored
0x125340	__lock_file2	LIBCMT	AMBIG	anchored
0x125370	__lockerr_exit	LIBCMT	HIGH	offstart-ghidra-missed
0x125390	_realloc	LIBCMT	HIGH	anchored
0x125540	__setdefaultprecision	LIBCMT	HIGH	anchored
0x125560	__ms_p5_test_fdiv	LIBCMT	HIGH	anchored
0x1255b0	__ms_p5_mp_test_fdiv	LIBCMT	HIGH	anchored
0x1255e0	__forcdecpt	LIBCMT	HIGH	anchored
0x125640	__cropzeros	LIBCMT	HIGH	anchored
0x1256b0	__positive	LIBCMT	HIGH	anchored
0x1256d0	__fassign	LIBCMT	HIGH	anchored
0x125730	__cftoe	LIBCMT	HIGH	anchored
0x1257b0	__cftoe2	LIBCMT	HIGH	anchored
0x1258b0	__cftof	LIBCMT	HIGH	anchored
0x125920	__cftof2	LIBCMT	HIGH	anchored
0x1259e0	__cftog	LIBCMT	HIGH	anchored
0x125aa0	__cfltcvt	LIBCMT	HIGH	anchored
0x125b10	__shift	LIBCMT	HIGH	anchored
0x125b48	__except_handler3	LIBCMT	HIGH	offstart-ghidra-missed
0x125c05	__seh_longjmp_unwind@4	LIBCMT	HIGH	anchored
0x125c20	__close	LIBCMT	HIGH	anchored
0x125c90	__close_lk	LIBCMT	HIGH	anchored
0x125d20	__freebuf	LIBCMT	HIGH	anchored
0x125d60	_fflush	LIBCMT	HIGH	anchored
0x125da0	__fflush_lk	LIBCMT	HIGH	anchored
0x125de0	__flush	LIBCMT	HIGH	anchored
0x125e60	_flsall	LIBCMT	HIGH	anchored
0x125f20	__openfile	LIBCMT	HIGH	anchored
0x1260f0	__getstream	LIBCMT	HIGH	anchored
0x1261d0	__flsbuf	LIBCMT	HIGH	anchored
0x126300	__output	LIBCMT	HIGH	anchored
0x126c90	_write_char	LIBCMT	HIGH	anchored
0x126ce0	_write_multi_char	LIBCMT	HIGH	anchored
0x126d20	_write_string	LIBCMT	HIGH	anchored
0x126d60	_get_int_arg	LIBCMT	HIGH	anchored
0x126d80	_get_int64_arg	LIBCMT	HIGH	anchored
0x126da0	_get_short_arg	LIBCMT	HIGH	anchored
0x126dc0	___loctotime_t	LIBCMT	HIGH	anchored
0x126eb0	_setlocale	LIBCMT	HIGH	offstart-ghidra-missed
0x127180	__setlocale_set_cat	LIBCMT	HIGH	offstart-ghidra-missed
0x1272e0	__setlocale_get_all	LIBCMT	HIGH	offstart-ghidra-missed
0x127400	__expandlocale	LIBCMT	HIGH	offstart-ghidra-missed
0x127600	___init_dummy	LIBCMT	MED	lc-category-table-slot: __lc_category[LC_ALL].init @0x2174b8; body `return 0`; setlocal.obj, next COMDAT after __expandlocale. Spelling from the CRT LC_ALL filler
0x127610	__strcats	LIBCMT	HIGH	offstart-ghidra-missed
0x127660	___lc_strtolc	LIBCMT	HIGH	offstart-ghidra-missed
0x127770	___lc_lctostr	LIBCMT	HIGH	offstart-ghidra-missed
0x1277f0	_tolower	LIBCMT	HIGH	anchored
0x127880	__tolower_lk	LIBCMT	HIGH	anchored
0x127980	__isctype	LIBCMT	HIGH	anchored
0x127a20	__allmul	LIBCMT	HIGH	anchored
0x127a60	__frnd	LIBCMT	HIGH	anchored
0x127a80	__handle_qnan1	LIBCMT	HIGH	anchored
0x127ad0	__handle_qnan2	LIBCMT	HIGH	offstart-ghidra-missed
0x127b50	__except1	LIBCMT	HIGH	anchored
0x127c10	__except2	LIBCMT	HIGH	offstart-ghidra-missed
0x127d00	__raise_exc	LIBCMT	HIGH	anchored
0x128040	__handle_exc	LIBCMT	HIGH	anchored
0x128370	__umatherr	LIBCMT	HIGH	anchored
0x128420	__set_errno	LIBCMT	HIGH	anchored
0x128450	__get_fname	LIBCMT	HIGH	anchored
0x128480	__errcode	LIBCMT	HIGH	anchored
0x1284c0	__set_exp	LIBCMT	HIGH	anchored
0x128520	__add_exp	LIBCMT	HIGH	offstart-ghidra-missed
0x128550	__set_bexp	LIBCMT	HIGH	offstart-ghidra-missed
0x128590	__sptype	LIBCMT	HIGH	anchored
0x1285f0	__decomp	LIBCMT	HIGH	anchored
0x128700	__statfp	LIBCMT	HIGH	anchored
0x128710	__clrfp	LIBCMT	HIGH	anchored
0x128730	__ctrlfp	LIBCMT	HIGH	anchored
0x128760	__set_statfp	LIBCMT	HIGH	anchored
0x1287c0	__heap_init	LIBCMT	HIGH	anchored
0x128800	__heap_term	LIBCMT	HIGH	offstart-ghidra-missed
0x128850	__set_sbh_threshold	LIBCMT	HIGH	offstart-ghidra-missed
0x128870	___sbh_new_region	LIBCMT	HIGH	anchored
0x1289e0	___sbh_release_region	LIBCMT	HIGH	anchored
0x128a40	___sbh_decommit_pages	LIBCMT	HIGH	anchored
0x128b10	___sbh_find_block	LIBCMT	HIGH	anchored
0x128b70	___sbh_free_block	LIBCMT	HIGH	anchored
0x128bd0	___sbh_alloc_block	LIBCMT	HIGH	anchored
0x128e10	___sbh_alloc_block_from_page	LIBCMT	HIGH	anchored
0x128f90	___sbh_resize_block	LIBCMT	HIGH	anchored
0x129060	___sbh_heap_check	LIBCMT	HIGH	anchored
0x129230	__input	LIBCMT	HIGH	anchored
0x129f70	__hextodec	LIBCMT	HIGH	anchored
0x129fb0	__inc	LIBCMT	AMBIG	anchored
0x129fe0	__un_inc	LIBCMT	HIGH	anchored
0x12a000	__whiteout	LIBCMT	HIGH	anchored
0x12a050	__XcptFilter	LIBCMT	HIGH	offstart-ghidra-missed
0x12a260	_xcptlookup	LIBCMT	HIGH	offstart-ghidra-missed
0x12a3a0	__ismbblead	LIBCMT	HIGH	anchored
0x12a3e0	__ismbbkana	LIBCMT	HIGH	offstart-ghidra-missed
0x12a410	_x_ismbbtype	LIBCMT	HIGH	anchored
0x12a450	__setenvp	LIBCMT	HIGH	anchored
0x12a540	__setargv	LIBCMT	HIGH	anchored
0x12a5e0	_parse_cmdline	LIBCMT	HIGH	anchored
0x12a7f0	___crtGetEnvironmentStringsW	LIBCMT	HIGH	offstart-ghidra-missed
0x12a9f0	___crtGetEnvironmentStringsA	LIBCMT	HIGH	anchored
0x12ab50	__ioinit	LIBCMT	HIGH	anchored
0x12ad60	__ioterm	LIBCMT	HIGH	offstart-ghidra-missed
0x12adc0	__FF_MSGBANNER	LIBCMT	HIGH	anchored
0x12ae00	__NMSG_WRITE	LIBCMT	HIGH	anchored
0x12afe0	__GET_RTERRMSG	LIBCMT	HIGH	offstart-ghidra-missed
0x12b010	?_set_new_handler@@YAP6AHI@ZP6AHI@Z@Z	LIBCMT	HIGH	offstart-ghidra-missed
0x12b050	__callnewh	LIBCMT	HIGH	anchored
0x12b070	_strpbrk	LIBCMT	HIGH	anchored
0x12b0b0	___crtLCMapStringW	LIBCMT	HIGH	offstart-ghidra-missed
0x12b2c0	_wcsncnt	LIBCMT	AMBIG	offstart-ghidra-missed
0x12b300	___crtLCMapStringA	LIBCMT	HIGH	anchored
0x12b530	_strncnt	LIBCMT	AMBIG	anchored
0x12b560	__strrev	LIBCMT	HIGH	anchored
0x12b590	_strspn	LIBCMT	HIGH	anchored
0x12b5d0	_strcspn	LIBCMT	HIGH	anchored
0x12b610	___crtGetStringTypeW	LIBCMT	HIGH	anchored
0x12b7a0	___crtGetStringTypeA	LIBCMT	HIGH	anchored
0x12b8e0	?__CxxUnhandledExceptionFilter@@YGJPAU_EXCEPTION_POINTERS@@@Z	LIBCMT	HIGH	anchored
0x12b940	?__CxxSetUnhandledExceptionFilter@@YAXXZ	LIBCMT	HIGH	anchored
0x12b960	?__CxxRestoreUnhandledExceptionFilter@@YAXXZ	LIBCMT	MEDIUM	anchored
0x12b970	___tzset	LIBCMT	HIGH	anchored
0x12b9b0	__tzset	LIBCMT	HIGH	offstart-ghidra-missed
0x12b9d0	__tzset_lk	LIBCMT	HIGH	anchored
0x12bcb0	__isindst	LIBCMT	HIGH	anchored
0x12bce0	__isindst_lk	LIBCMT	HIGH	anchored
0x12bf50	_cvtdate	LIBCMT	HIGH	anchored
0x12c0f0	_calloc	LIBCMT	HIGH	anchored
0x12c1b0	_toupper	LIBCMT	HIGH	anchored
0x12c240	__toupper_lk	LIBCMT	HIGH	anchored
0x12c340	?_ValidateRead@@YAHPBXI@Z	LIBCMT	AMBIG	anchored
0x12c360	?_ValidateRead@@YAHPBXI@Z	LIBCMT	AMBIG	anchored
0x12c380	?_ValidateExecute@@YAHP6GHXZ@Z	LIBCMT	HIGH	anchored
0x12c3a0	_abort	LIBCMT	HIGH	anchored
0x12c3c0	___initstdio	LIBCMT	HIGH	anchored
0x12c480	___endstdio	LIBCMT	HIGH	anchored
0x12c4a0	__statusfp	LIBCMT	HIGH	anchored
0x12c4c0	__clearfp	LIBCMT	HIGH	anchored
0x12c4e0	__control87	LIBCMT	HIGH	anchored
0x12c520	__controlfp	LIBCMT	HIGH	anchored
0x12c540	__fpreset	LIBCMT	HIGH	offstart-ghidra-missed
0x12c570	__abstract_cw	LIBCMT	HIGH	anchored
0x12c610	__hw_cw	LIBCMT	HIGH	anchored
0x12c6a0	__abstract_sw	LIBCMT	HIGH	anchored
0x12c6e0	__ZeroTail	LIBCMT	HIGH	anchored
0x12c750	__IncMan	LIBCMT	HIGH	anchored
0x12c7c0	__RoundMan	LIBCMT	HIGH	anchored
0x12c860	__CopyMan	LIBCMT	HIGH	anchored
0x12c880	__FillZeroMan	LIBCMT	MEDIUM	anchored
0x12c890	__IsZeroMan	LIBCMT	HIGH	anchored
0x12c8b0	__ShrMan	LIBCMT	HIGH	anchored
0x12c970	__ld12cvt	LIBCMT	HIGH	anchored
0x12cb40	__ld12tod	LIBCMT	AMBIG	anchored
0x12cb60	__ld12tod	LIBCMT	AMBIG	anchored
0x12cb80	__ld12told	LIBCMT	HIGH	offstart-ghidra-missed
0x12cc00	__atodbl	LIBCMT	AMBIG	anchored
0x12cc40	__atoldbl	LIBCMT	HIGH	offstart-ghidra-missed
0x12cc80	__atodbl	LIBCMT	AMBIG	anchored
0x12ccc0	__fptostr	LIBCMT	HIGH	anchored
0x12cd60	__fltout2	LIBCMT	HIGH	anchored
0x12cdf0	___dtold	LIBCMT	HIGH	anchored
0x12ceb0	__fptrap	LIBCMT	MEDIUM	anchored
0x12cec0	__alloc_osfhnd	LIBCMT	HIGH	anchored
0x12d030	__set_osfhnd	LIBCMT	HIGH	anchored
0x12d0e0	__free_osfhnd	LIBCMT	HIGH	anchored
0x12d180	__get_osfhandle	LIBCMT	HIGH	anchored
0x12d1d0	__open_osfhandle	LIBCMT	HIGH	offstart-ghidra-missed
0x12d280	__lock_fhandle	LIBCMT	HIGH	anchored
0x12d2f0	__unlock_fhandle	LIBCMT	HIGH	anchored
0x12d320	__commit	LIBCMT	HIGH	anchored
0x12d3c0	__write	LIBCMT	HIGH	cruntime-callee
0x12d440	__write_lk	LIBCMT	HIGH	anchored
0x12d650	__open	LIBCMT	AMBIG	offstart-ghidra-missed
0x12d670	__sopen	LIBCMT	HIGH	anchored
0x12da10	__lseek	LIBCMT	AMBIG	anchored
0x12da90	__lseek_lk	LIBCMT	HIGH	anchored
0x12db10	__getbuf	LIBCMT	HIGH	anchored
0x12db70	__isatty	LIBCMT	HIGH	anchored
0x12dba0	_wctomb	LIBCMT	HIGH	anchored
0x12dc10	__wctomb_lk	LIBCMT	HIGH	anchored
0x12dc90	__aulldiv	LIBCMT	HIGH	anchored
0x12dd00	__aullrem	LIBCMT	HIGH	anchored
0x12dd80	___init_time	LIBCMT	HIGH	anchored
0x12de30	__get_lc_time	LIBCMT	HIGH	anchored
0x12e1b0	__free_lc_time	LIBCMT	HIGH	anchored
0x12e3f0	_storeTimeFmt	LIBCMT	HIGH	anchored
0x12e4f0	___init_numeric	LIBCMT	HIGH	anchored
0x12e6f0	_fix_grouping	LIBCMT	AMBIG	anchored
0x12e730	___init_monetary	LIBCMT	HIGH	anchored
0x12e820	__get_lc_lconv	LIBCMT	HIGH	anchored
0x12e970	_fix_grouping	LIBCMT	AMBIG	anchored
0x12e9b0	__free_lc_lconv	LIBCMT	HIGH	anchored
0x12ea20	___init_ctype	LIBCMT	HIGH	anchored
0x12ece0	___init_collate	LIBCMT	HIGH	lc-category-table-slot: __lc_category[LC_COLLATE].init @0x2174c4; body `return 0`; siblings ___init_ctype/_monetary/_numeric/_time are the other five slots
0x12ecf0	___get_qualified_locale	LIBCMT	HIGH	offstart-ghidra-missed
0x12ee90	_TranslateName	LIBCMT	HIGH	offstart-ghidra-missed
0x12eef0	_GetLcidFromLangCountry	LIBCMT	HIGH	offstart-ghidra-missed
0x12ef80	_LangCountryEnumProc@4	LIBCMT	HIGH	anchored
0x12f260	_GetLcidFromLanguage	LIBCMT	HIGH	offstart-ghidra-missed
0x12f2c0	_LanguageEnumProc@4	LIBCMT	HIGH	anchored
0x12f3a0	_GetLcidFromCountry	LIBCMT	HIGH	offstart-ghidra-missed
0x12f3e0	_CountryEnumProc@4	LIBCMT	HIGH	anchored
0x12f480	_GetLcidFromDefault	LIBCMT	HIGH	offstart-ghidra-missed
0x12f4a0	_ProcessCodePage	LIBCMT	HIGH	offstart-ghidra-missed
0x12f590	_TestDefaultCountry	LIBCMT	HIGH	offstart-ghidra-missed
0x12f5c0	_TestDefaultLanguage	LIBCMT	HIGH	offstart-ghidra-missed
0x12f650	_IsThisWindowsNT	LIBCMT	HIGH	offstart-ghidra-missed
0x12f690	_crtGetLocaleInfoA@16	LIBCMT	HIGH	anchored
0x12f7c0	_LcidFromHexString	LIBCMT	HIGH	offstart-ghidra-missed
0x12f800	_GetPrimaryLen	LIBCMT	HIGH	offstart-ghidra-missed
0x12f830	___init_collate	LIBCMT	LOW	anchored
0x12f840	_mbstowcs	LIBCMT	AMBIG	anchored
0x12f8c0	__mbtowc_lk	LIBCMT	HIGH	anchored
0x12f9c0	_isalpha	LIBCMT	HIGH	offstart-ghidra-missed
0x12f9f0	_isupper	LIBCMT	HIGH	offstart-ghidra-missed
0x12fa20	_islower	LIBCMT	HIGH	offstart-ghidra-missed
0x12fa50	_isdigit	LIBCMT	HIGH	anchored
0x12fa80	_isxdigit	LIBCMT	HIGH	anchored
0x12fab0	_isspace	LIBCMT	HIGH	anchored
0x12fae0	_ispunct	LIBCMT	HIGH	offstart-ghidra-missed
0x12fb10	_isalnum	LIBCMT	HIGH	offstart-ghidra-missed
0x12fb40	_isprint	LIBCMT	HIGH	offstart-ghidra-missed
0x12fb70	_isgraph	LIBCMT	HIGH	offstart-ghidra-missed
0x12fba0	_iscntrl	LIBCMT	HIGH	offstart-ghidra-missed
0x12fbf0	___iscsymf	LIBCMT	HIGH	offstart-ghidra-missed
0x12fc40	___iscsym	LIBCMT	HIGH	offstart-ghidra-missed
0x12fc90	__allshl	LIBCMT	HIGH	anchored
0x12fcb0	__filbuf	LIBCMT	HIGH	anchored
0x12fda0	_ungetc	LIBCMT	HIGH	offstart-ghidra-missed
0x12fdd0	__ungetc_lk	LIBCMT	HIGH	anchored
0x12fe60	___crtMessageBoxA	LIBCMT	HIGH	anchored
0x12fef0	_mbstowcs	LIBCMT	AMBIG	anchored
0x12ff70	__wcstombs_lk	LIBCMT	HIGH	anchored
0x130160	_wcsncnt	LIBCMT	HIGH	anchored
0x1301a0	_getenv	LIBCMT	AMBIG	anchored
0x1301d0	__getenv_lk	LIBCMT	HIGH	anchored
0x130260	_signal	LIBCMT	HIGH	anchored
0x130490	_ctrlevent_capture@4	LIBCMT	HIGH	anchored
0x130520	_raise	LIBCMT	HIGH	anchored
0x130730	_siglookup	LIBCMT	HIGH	anchored
0x130780	__pxcptinfoptrs	LIBCMT	HIGH	manual-crt-reclass
0x130790	__fcloseall	LIBCMT	HIGH	offstart-ghidra-missed
0x130830	___addl	LIBCMT	HIGH	anchored
0x130860	___add_12	LIBCMT	HIGH	anchored
0x1308d0	___shl_12	LIBCMT	HIGH	anchored
0x130900	___shr_12	LIBCMT	HIGH	anchored
0x130930	___mtold12	LIBCMT	HIGH	anchored
0x130a30	___strgtold12	LIBCMT	HIGH	anchored
0x1311c0	___STRINGTOLD	LIBCMT	HIGH	offstart-ghidra-missed
0x131210	_$I10_OUTPUT	LIBCMT	HIGH	anchored
0x1315a0	__chsize	LIBCMT	AMBIG	offstart-ghidra-missed
0x131610	__chsize_lk	LIBCMT	HIGH	anchored
0x131760	__lseek	LIBCMT	AMBIG	anchored
0x1317e0	__read_lk	LIBCMT	HIGH	anchored
0x131a10	___getlocaleinfo	LIBCMT	HIGH	anchored
0x131bd0	__itoa	LIBCMT	HIGH	anchored
0x131c10	_xtoa	LIBCMT	HIGH	anchored
0x131c80	__ltoa	LIBCMT	HIGH	offstart-ghidra-missed
0x131cd0	__ultoa	LIBCMT	HIGH	offstart-ghidra-missed
0x131cf0	__i64toa	LIBCMT	HIGH	offstart-ghidra-missed
0x131d40	_x64toa@20	LIBCMT	HIGH	offstart-ghidra-missed
0x131dd0	__ui64toa	LIBCMT	HIGH	offstart-ghidra-missed
0x131df0	__strnicmp	LIBCMT	HIGH	anchored
0x131f00	__mbsnbicoll	LIBCMT	HIGH	anchored
0x131f40	___wtomb_environ	LIBCMT	HIGH	anchored
0x131fc0	___ld12mul	LIBCMT	HIGH	anchored
0x132280	___multtenpow12	LIBCMT	HIGH	anchored
0x132310	__chsize	LIBCMT	AMBIG	offstart-ghidra-missed
0x132380	__setmode_lk	LIBCMT	HIGH	anchored
0x1323f0	___crtGetLocaleInfoW	LIBCMT	HIGH	anchored
0x132520	___crtGetLocaleInfoA	LIBCMT	HIGH	anchored
0x132660	___crtCompareStringW	LIBCMT	HIGH	offstart-ghidra-missed
0x132870	_wcsncnt	LIBCMT	AMBIG	offstart-ghidra-missed
0x1328b0	___crtCompareStringA	LIBCMT	HIGH	anchored
0x132b80	_strncnt	LIBCMT	AMBIG	anchored
0x132bb0	___crtsetenv	LIBCMT	HIGH	anchored
0x132dc0	_findenv	LIBCMT	HIGH	anchored
0x132e40	_copy_environ	LIBCMT	HIGH	anchored
0x161840	??1CObject@@UAE@XZ	NAFXCW	HIGH	object-unwind-inlinee
0x1692e0	??0strstreambuf@@QAE@XZ	LIBCIMT	HIGH	anchored
0x169310	??_Gstrstreambuf@@UAEPAXI@Z	LIBCIMT	HIGH	deleting-dtor-calls-??1strstreambuf-0x169500
0x169330	??0strstreambuf@@QAE@H@Z	LIBCIMT	HIGH	anchored
0x169390	??0strstreambuf@@QAE@P6APAXJ@ZP6AXPAX@Z@Z	LIBCIMT	HIGH	anchored
0x1693d0	??0strstreambuf@@QAE@PAEH0@Z	LIBCIMT	HIGH	anchored
0x169440	??0strstreambuf@@QAE@PADH0@Z	LIBCIMT	HIGH	anchored
0x169500	??1strstreambuf@@UAE@XZ	LIBCIMT	HIGH	anchored
0x169570	?freeze@strstreambuf@@QAEXH@Z	LIBCIMT	HIGH	offstart-ghidra-missed
0x169590	?str@strstreambuf@@QAEPADXZ	LIBCIMT	MEDIUM	anchored
0x1695a0	strstreambuf_method_1695a0	LIBCIMT	HIGH	manual-crt-reclass
0x1696d0	strstreambuf_method_1696d0	LIBCIMT	HIGH	manual-crt-reclass
0x1696e0	strstreambuf_method_1696e0	LIBCIMT	HIGH	manual-crt-reclass
0x169770	?underflow@strstreambuf@@UAEHXZ	LIBCIMT	HIGH	anchored
0x1697c0	___init_collate	LIBCMT	LOW	anchored
0x1697d0	?seekoff@strstreambuf@@UAEJJW4seek_dir@ios@@H@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x1698f0	??0istrstream@@QAE@PAD@Z	LIBCIMT	HIGH	anchored
0x1699b0	msc_iostream_scalardtor_1699b0	LIBCMT	LOW	iostream-cluster-bail
0x1699e0	??0istrstream@@QAE@PADH@Z	LIBCIMT	HIGH	manual-crt-reclass
0x169aa0	??1istrstream@@UAE@XZ	LIBCIMT	HIGH	vbase-dtor-stamps-5f0374-tails-to-??1istream
0x169ac0	msc_iostream_ostream_ctor_169ac0	LIBCMT	MED	manual-unmatched-library-audit
0x169b70	msc_iostream_scalardtor_169b70	LIBCMT	LOW	iostream-cluster-bail
0x169ba0	??0ostrstream@@QAE@PADHH@Z	LIBCIMT	HIGH	manual-crt-reclass
0x169c80	msc_iostream_ostream_dtor_169c80	LIBCMT	MED	manual-unmatched-library-audit
0x169ca0	??1ostrstream@@UAE@XZ	LIBCIMT	HIGH	vbase-dtor-stamps-5f0384-tails-to-??1ostream
0x169cc0	msc_iostream_iostream_ctor_169cc0	LIBCMT	MED	manual-unmatched-library-audit
0x169d80	msc_iostream_scalardtor_169d80	LIBCMT	LOW	iostream-cluster-bail
0x169db0	??0strstream@@QAE@PADHH@Z	LIBCIMT	HIGH	manual-crt-reclass
0x169ea0	??_Diostream@@QAEXXZ	LIBCIMT	HIGH	manual-unmatched-library-audit
0x169ec0	??1strstream@@UAE@XZ	LIBCIMT	HIGH	vbase-dtor-stamps-5f0394-tails-to-??1iostream
0x169ee0	msc_ios_ctor_169ee0	LIBCMT	MED	manual-unmatched-library-audit
