# MANUALLY MANAGED - the admitted retail data census: one row per datum
# START (rva) in .rdata/.data/.bss plus its structural kind. No sizes and
# no names: a row's extent is DERIVED to the next row within its section
# (the last .rdata row ends at 0x208200; .data rows end at the raw/.bss
# boundary 0x22a400; .bss rows at the virtual end 0x2c370c). Names and
# ownership come from the providers: DATA()/DATA_COMPGEN claims in src/,
# data_vtables.tsv, data_static_libs.tsv, data_zlib.tsv, data_compgen.tsv,
# and the build-time ??_C@/$T oracles (strings and FP pools stay row-less
# in config - their names are re-proven from the base objs every build).
# kind: (empty) datum | string (pooled literal) | fppool ($T FP constant) |
# vtable (??_7) | rtti (??_R records) | ehtable (/GX FuncInfo+maps) |
# guard (??_B) | common (header-inline static COMMON) | copy (per-TU
# header-static copy) | pad (zero fill / alignment).
# Initially assembled from the delink data manifest + the derived residue
# partition; boundary corrections are edited here. The build never
# regenerates this file (gruntz.audit.data_denominator --check re-proves
# kinds and tiling against the image every build).
rva	kind
0x1f2ed0	rtti
0x1f2ee1	rtti
0x1f2ee8	rtti
0x1f2ef8	rtti
0x1f2f00	rtti
0x1f2f14	rtti
0x1f2f18	rtti
0x1f2f30	rtti
0x1f2f38	rtti
0x1f2f49	rtti
0x1f2f50	rtti
0x1f2f60	rtti
0x1f2f68	rtti
0x1f2f7c	rtti
0x1f2f80	rtti
0x1f2f98	rtti
0x1f2fa0	rtti
0x1f2fb1	rtti
0x1f2fb8	rtti
0x1f2fc8	rtti
0x1f2fd0	rtti
0x1f2fe4	rtti
0x1f2fe8	rtti
0x1f3000	rtti
0x1f3008	rtti
0x1f301d	rtti
0x1f3028	rtti
0x1f3038	rtti
0x1f3040	rtti
0x1f3054	rtti
0x1f3058	rtti
0x1f3070	rtti
0x1f3078	rtti
0x1f3089	rtti
0x1f3090	rtti
0x1f30a0	rtti
0x1f30a8	rtti
0x1f30bc	rtti
0x1f30c0	rtti
0x1f30d8	rtti
0x1f30e0	rtti
0x1f30f1	rtti
0x1f30f8	rtti
0x1f3108	rtti
0x1f3110	rtti
0x1f3124	rtti
0x1f3128	rtti
0x1f3140	rtti
0x1f3148	rtti
0x1f3159	rtti
0x1f3160	rtti
0x1f3170	rtti
0x1f3178	rtti
0x1f318c	rtti
0x1f3190	rtti
0x1f31a8	rtti
0x1f31b0	rtti
0x1f31c1	rtti
0x1f31c8	rtti
0x1f31d8	rtti
0x1f31e0	rtti
0x1f31f4	rtti
0x1f31f8	rtti
0x1f3210	rtti
0x1f3218	rtti
0x1f3229	rtti
0x1f3230	rtti
0x1f3240	rtti
0x1f3248	rtti
0x1f325c	rtti
0x1f3260	rtti
0x1f3278	rtti
0x1f3280	rtti
0x1f3295	rtti
0x1f32a0	rtti
0x1f32b0	rtti
0x1f32b8	rtti
0x1f32cc	rtti
0x1f32d0	rtti
0x1f32e8	rtti
0x1f32f0	rtti
0x1f3301	rtti
0x1f3308	rtti
0x1f3318	rtti
0x1f3320	rtti
0x1f3334	rtti
0x1f3338	rtti
0x1f3350	rtti
0x1f3358	rtti
0x1f3369	rtti
0x1f3370	rtti
0x1f3380	rtti
0x1f3388	rtti
0x1f339c	rtti
0x1f33a0	rtti
0x1f33b8	rtti
0x1f33c0	rtti
0x1f33d9	rtti
0x1f33e0	rtti
0x1f33f0	rtti
0x1f33f8	rtti
0x1f340c	rtti
0x1f3410	rtti
0x1f3428	rtti
0x1f3430	rtti
0x1f3441	rtti
0x1f3448	rtti
0x1f3458	rtti
0x1f3460	rtti
0x1f3474	rtti
0x1f3478	rtti
0x1f3490	rtti
0x1f3498	rtti
0x1f34ad	rtti
0x1f34b8	rtti
0x1f34c8	rtti
0x1f34d0	rtti
0x1f34e4	rtti
0x1f34e8	rtti
0x1f3500	rtti
0x1f3508	rtti
0x1f351d	rtti
0x1f3528	rtti
0x1f3538	rtti
0x1f3540	rtti
0x1f3554	rtti
0x1f3558	rtti
0x1f3570	rtti
0x1f3578	rtti
0x1f3589	rtti
0x1f3590	rtti
0x1f35a0	rtti
0x1f35a8	rtti
0x1f35bc	rtti
0x1f35c0	rtti
0x1f35d8	rtti
0x1f35e0	rtti
0x1f35f1	rtti
0x1f35f8	rtti
0x1f3608	rtti
0x1f3610	rtti
0x1f3624	rtti
0x1f3628	rtti
0x1f3640	rtti
0x1f3648	rtti
0x1f365d	rtti
0x1f3668	rtti
0x1f3678	rtti
0x1f3680	rtti
0x1f3694	rtti
0x1f3698	rtti
0x1f36b0	rtti
0x1f36b8	rtti
0x1f36c9	rtti
0x1f36d0	rtti
0x1f36e0	rtti
0x1f36e8	rtti
0x1f36fc	rtti
0x1f3700	rtti
0x1f3718	rtti
0x1f3720	rtti
0x1f3731	rtti
0x1f3738	rtti
0x1f3748	rtti
0x1f3750	rtti
0x1f3764	rtti
0x1f3768	rtti
0x1f3780	rtti
0x1f3788	rtti
0x1f3799	rtti
0x1f37a0	rtti
0x1f37b0	rtti
0x1f37b8	rtti
0x1f37cc	rtti
0x1f37d0	rtti
0x1f37e8	rtti
0x1f37f0	rtti
0x1f3808	rtti
0x1f3810	rtti
0x1f3825	rtti
0x1f3830	rtti
0x1f3840	rtti
0x1f3848	rtti
0x1f385c	rtti
0x1f3860	rtti
0x1f3878	rtti
0x1f3880	rtti
0x1f3891	rtti
0x1f3898	rtti
0x1f38a8	rtti
0x1f38b0	rtti
0x1f38c4	rtti
0x1f38c8	rtti
0x1f38e0	rtti
0x1f38e8	rtti
0x1f38f9	rtti
0x1f3900	rtti
0x1f3910	rtti
0x1f3918	rtti
0x1f392c	rtti
0x1f3930	rtti
0x1f3948	rtti
0x1f3950	rtti
0x1f3961	rtti
0x1f3968	rtti
0x1f3978	rtti
0x1f3980	rtti
0x1f3994	rtti
0x1f3998	rtti
0x1f39b0	rtti
0x1f39b8	rtti
0x1f39d0	rtti
0x1f39d8	rtti
0x1f39ed	rtti
0x1f39f8	rtti
0x1f3a08	rtti
0x1f3a10	rtti
0x1f3a24	rtti
0x1f3a28	rtti
0x1f3a40	rtti
0x1f3a48	rtti
0x1f3a59	rtti
0x1f3a60	rtti
0x1f3a70	rtti
0x1f3a78	rtti
0x1f3a8c	rtti
0x1f3a90	rtti
0x1f3aa8	rtti
0x1f3ab0	rtti
0x1f3ac8	rtti
0x1f3ad0	rtti
0x1f3ae5	rtti
0x1f3af0	rtti
0x1f3b00	rtti
0x1f3b08	rtti
0x1f3b1c	rtti
0x1f3b20	rtti
0x1f3b38	rtti
0x1f3b40	rtti
0x1f3b51	rtti
0x1f3b58	rtti
0x1f3b68	rtti
0x1f3b70	rtti
0x1f3b84	rtti
0x1f3b88	rtti
0x1f3ba0	rtti
0x1f3ba8	rtti
0x1f3bb9	rtti
0x1f3bc0	rtti
0x1f3bd0	rtti
0x1f3bd8	rtti
0x1f3bec	rtti
0x1f3bf0	rtti
0x1f3c08	rtti
0x1f3c10	rtti
0x1f3c21	rtti
0x1f3c28	rtti
0x1f3c38	rtti
0x1f3c40	rtti
0x1f3c54	rtti
0x1f3c58	rtti
0x1f3c70	rtti
0x1f3c78	rtti
0x1f3c89	rtti
0x1f3c90	rtti
0x1f3ca0	rtti
0x1f3ca8	rtti
0x1f3cbc	rtti
0x1f3cc0	rtti
0x1f3cd8	rtti
0x1f3ce0	rtti
0x1f3ced	rtti
0x1f3cf0	rtti
0x1f3d00	rtti
0x1f3d08	rtti
0x1f3d1c	rtti
0x1f3d20	rtti
0x1f3d38	rtti
0x1f3d40	rtti
0x1f3d51	rtti
0x1f3d58	rtti
0x1f3d68	rtti
0x1f3d70	rtti
0x1f3d84	rtti
0x1f3d88	rtti
0x1f3da0	rtti
0x1f3da8	rtti
0x1f3db9	rtti
0x1f3dc0	rtti
0x1f3dd0	rtti
0x1f3dd8	rtti
0x1f3dec	rtti
0x1f3df0	rtti
0x1f3e08	rtti
0x1f3e10	rtti
0x1f3e28	rtti
0x1f3e30	rtti
0x1f3e48	rtti
0x1f3e50	rtti
0x1f3e68	rtti
0x1f3e70	rtti
0x1f3e88	rtti
0x1f3e90	rtti
0x1f3ea5	rtti
0x1f3eb0	rtti
0x1f3ec0	rtti
0x1f3ec8	rtti
0x1f3edc	rtti
0x1f3ee0	rtti
0x1f3ef8	rtti
0x1f3f00	rtti
0x1f3f0d	rtti
0x1f3f10	rtti
0x1f3f20	rtti
0x1f3f28	rtti
0x1f3f3c	rtti
0x1f3f40	rtti
0x1f3f58	rtti
0x1f3f60	rtti
0x1f3f69	rtti
0x1f3f70	rtti
0x1f3f80	rtti
0x1f3f88	rtti
0x1f3f9c	rtti
0x1f3fa0	rtti
0x1f3fa5	rtti
0x1f3fa8	rtti
0x1f3fb8	rtti
0x1f3fc0	rtti
0x1f3fd4	rtti
0x1f3fd8	rtti
0x1f3ff0	rtti
0x1f3ff8	rtti
0x1f400d	rtti
0x1f4018	rtti
0x1f4028	rtti
0x1f4030	rtti
0x1f4044	rtti
0x1f4048	rtti
0x1f4060	rtti
0x1f4068	rtti
0x1f407d	rtti
0x1f4088	rtti
0x1f4098	rtti
0x1f40a0	rtti
0x1f40b4	rtti
0x1f40b8	rtti
0x1f40cc	rtti
0x1f40d0	rtti
0x1f40e8	rtti
0x1f40f0	rtti
0x1f4108	rtti
0x1f4110	rtti
0x1f411d	rtti
0x1f4120	rtti
0x1f4130	rtti
0x1f4138	rtti
0x1f414c	rtti
0x1f4150	rtti
0x1f4168	rtti
0x1f4170	rtti
0x1f4185	rtti
0x1f4190	rtti
0x1f41a0	rtti
0x1f41a8	rtti
0x1f41bc	rtti
0x1f41c0	rtti
0x1f41d8	rtti
0x1f41e0	rtti
0x1f41f8	rtti
0x1f4200	rtti
0x1f4209	rtti
0x1f4210	rtti
0x1f4220	rtti
0x1f4228	rtti
0x1f423c	rtti
0x1f4240	rtti
0x1f4245	rtti
0x1f4248	rtti
0x1f4258	rtti
0x1f4260	rtti
0x1f4274	rtti
0x1f4278	rtti
0x1f4290	rtti
0x1f4298	rtti
0x1f42a1	rtti
0x1f42a8	rtti
0x1f42b8	rtti
0x1f42c0	rtti
0x1f42d4	rtti
0x1f42d8	rtti
0x1f42f0	rtti
0x1f42f8	rtti
0x1f4301	rtti
0x1f4308	rtti
0x1f4318	rtti
0x1f4320	rtti
0x1f4334	rtti
0x1f4338	rtti
0x1f4350	rtti
0x1f4358	rtti
0x1f4370	rtti
0x1f4378	rtti
0x1f4381	rtti
0x1f4388	rtti
0x1f4398	rtti
0x1f43a0	rtti
0x1f43b4	rtti
0x1f43b8	rtti
0x1f43bd	rtti
0x1f43c0	rtti
0x1f43d0	rtti
0x1f43d8	rtti
0x1f43ec	rtti
0x1f43f0	rtti
0x1f4408	rtti
0x1f4410	rtti
0x1f4428	rtti
0x1f4430	rtti
0x1f4439	rtti
0x1f4440	rtti
0x1f4450	rtti
0x1f4458	rtti
0x1f446c	rtti
0x1f4470	rtti
0x1f4475	rtti
0x1f4478	rtti
0x1f4488	rtti
0x1f4490	rtti
0x1f44a4	rtti
0x1f44a8	rtti
0x1f44c0	rtti
0x1f44c8	rtti
0x1f44e0	rtti
0x1f44e8	rtti
0x1f44f1	rtti
0x1f44f8	rtti
0x1f4508	rtti
0x1f4510	rtti
0x1f4524	rtti
0x1f4528	rtti
0x1f4531	rtti
0x1f4538	rtti
0x1f4548	rtti
0x1f4550	rtti
0x1f4564	rtti
0x1f4568	rtti
0x1f4580	rtti
0x1f4588	rtti
0x1f4595	rtti
0x1f4598	rtti
0x1f45a8	rtti
0x1f45b0	rtti
0x1f45c4	rtti
0x1f45c8	rtti
0x1f45e0	rtti
0x1f45e8	rtti
0x1f4600	rtti
0x1f4608	rtti
0x1f4615	rtti
0x1f4618	rtti
0x1f4628	rtti
0x1f4630	rtti
0x1f4644	rtti
0x1f4648	rtti
0x1f4660	rtti
0x1f4668	rtti
0x1f4671	rtti
0x1f4678	rtti
0x1f4688	rtti
0x1f4690	rtti
0x1f46a4	rtti
0x1f46a8	rtti
0x1f46c0	rtti
0x1f46c8	rtti
0x1f46d1	rtti
0x1f46d8	rtti
0x1f46e8	rtti
0x1f46f0	rtti
0x1f4704	rtti
0x1f4708	rtti
0x1f4720	rtti
0x1f4728	rtti
0x1f4731	rtti
0x1f4738	rtti
0x1f4748	rtti
0x1f4750	rtti
0x1f4764	rtti
0x1f4768	rtti
0x1f476d	rtti
0x1f4770	rtti
0x1f4780	rtti
0x1f4788	rtti
0x1f479c	rtti
0x1f47a0	rtti
0x1f47b8	rtti
0x1f47c0	rtti
0x1f47c9	rtti
0x1f47d0	rtti
0x1f47e0	rtti
0x1f47e8	rtti
0x1f47fc	rtti
0x1f4800	rtti
0x1f4818	rtti
0x1f4820	rtti
0x1f4829	rtti
0x1f4830	rtti
0x1f4840	rtti
0x1f4848	rtti
0x1f485c	rtti
0x1f4860	rtti
0x1f4878	rtti
0x1f4880	rtti
0x1f4889	rtti
0x1f4890	rtti
0x1f48a0	rtti
0x1f48a8	rtti
0x1f48bc	rtti
0x1f48c0	rtti
0x1f48d8	rtti
0x1f48e0	rtti
0x1f48f8	rtti
0x1f4900	rtti
0x1f4909	rtti
0x1f4910	rtti
0x1f4920	rtti
0x1f4928	rtti
0x1f493c	rtti
0x1f4940	rtti
0x1f4958	rtti
0x1f4960	rtti
0x1f496d	rtti
0x1f4970	rtti
0x1f4980	rtti
0x1f4988	rtti
0x1f499c	rtti
0x1f49a0	rtti
0x1f49b8	rtti
0x1f49c0	rtti
0x1f49d8	rtti
0x1f49e0	rtti
0x1f49e9	rtti
0x1f49f0	rtti
0x1f4a00	rtti
0x1f4a08	rtti
0x1f4a1c	rtti
0x1f4a20	rtti
0x1f4a25	rtti
0x1f4a28	rtti
0x1f4a38	rtti
0x1f4a40	rtti
0x1f4a54	rtti
0x1f4a58	rtti
0x1f4a5d	rtti
0x1f4a60	rtti
0x1f4a70	rtti
0x1f4a78	rtti
0x1f4a8c	rtti
0x1f4a90	rtti
0x1f4aa8	rtti
0x1f4ab0	rtti
0x1f4ab9	rtti
0x1f4ac0	rtti
0x1f4ad0	rtti
0x1f4ad8	rtti
0x1f4aec	rtti
0x1f4af0	rtti
0x1f4b08	rtti
0x1f4b10	rtti
0x1f4b25	rtti
0x1f4b30	rtti
0x1f4b40	rtti
0x1f4b48	rtti
0x1f4b5c	rtti
0x1f4b60	rtti
0x1f4b78	rtti
0x1f4b80	rtti
0x1f4b95	rtti
0x1f4ba0	rtti
0x1f4bb0	rtti
0x1f4bb8	rtti
0x1f4bcc	rtti
0x1f4bd0	rtti
0x1f4be8	rtti
0x1f4bf0	rtti
0x1f4c08	rtti
0x1f4c10	rtti
0x1f4c1d	rtti
0x1f4c20	rtti
0x1f4c30	rtti
0x1f4c38	rtti
0x1f4c4c	rtti
0x1f4c50	rtti
0x1f4c68	rtti
0x1f4c70	rtti
0x1f4c88	rtti
0x1f4c90	rtti
0x1f4ca1	rtti
0x1f4ca8	rtti
0x1f4cb8	rtti
0x1f4cc0	rtti
0x1f4cd4	rtti
0x1f4cd8	rtti
0x1f4cf0	rtti
0x1f4cf8	rtti
0x1f4d10	rtti
0x1f4d18	rtti
0x1f4d21	rtti
0x1f4d28	rtti
0x1f4d38	rtti
0x1f4d40	rtti
0x1f4d54	rtti
0x1f4d58	rtti
0x1f4d5d	rtti
0x1f4d60	rtti
0x1f4d70	rtti
0x1f4d78	rtti
0x1f4d8c	rtti
0x1f4d90	rtti
0x1f4d9d	rtti
0x1f4da0	rtti
0x1f4db0	rtti
0x1f4db8	rtti
0x1f4dcc	rtti
0x1f4dd0	rtti
0x1f4de8	rtti
0x1f4df0	rtti
0x1f4e01	rtti
0x1f4e08	rtti
0x1f4e18	rtti
0x1f4e20	rtti
0x1f4e34	rtti
0x1f4e38	rtti
0x1f4e4d	rtti
0x1f4e58	rtti
0x1f4e68	rtti
0x1f4e70	rtti
0x1f4e84	rtti
0x1f4e88	rtti
0x1f4ea0	rtti
0x1f4ea8	rtti
0x1f4eb1	rtti
0x1f4eb8	rtti
0x1f4ec8	rtti
0x1f4ed0	rtti
0x1f4ee4	rtti
0x1f4ee8	rtti
0x1f4f00	rtti
0x1f4f08	rtti
0x1f4f1d	rtti
0x1f4f28	rtti
0x1f4f38	rtti
0x1f4f40	rtti
0x1f4f54	rtti
0x1f4f58	rtti
0x1f4f70	rtti
0x1f4f78	rtti
0x1f4f81	rtti
0x1f4f88	rtti
0x1f4f98	rtti
0x1f4fa0	rtti
0x1f4fb4	rtti
0x1f4fb8	rtti
0x1f4fd0	rtti
0x1f4fd8	rtti
0x1f4fe9	rtti
0x1f4ff0	rtti
0x1f5000	rtti
0x1f5008	rtti
0x1f501c	rtti
0x1f5020	rtti
0x1f5038	rtti
0x1f5040	rtti
0x1f5058	rtti
0x1f5060	rtti
0x1f5079	rtti
0x1f5080	rtti
0x1f5090	rtti
0x1f5098	rtti
0x1f50ac	rtti
0x1f50b0	rtti
0x1f50c8	rtti
0x1f50d0	rtti
0x1f50d9	rtti
0x1f50e0	rtti
0x1f50f0	rtti
0x1f50f8	rtti
0x1f510c	rtti
0x1f5110	rtti
0x1f5128	rtti
0x1f512c	rtti
0x1f5131	rtti
0x1f5138	rtti
0x1f5148	rtti
0x1f5150	rtti
0x1f5164	rtti
0x1f5168	rtti
0x1f5180	rtti
0x1f5184	rtti
0x1f5189	rtti
0x1f5190	rtti
0x1f51a0	rtti
0x1f51a8	rtti
0x1f51bc	rtti
0x1f51c0	rtti
0x1f51d8	rtti
0x1f51e0	rtti
0x1f51e9	rtti
0x1f51f0	rtti
0x1f5200	rtti
0x1f5208	rtti
0x1f521c	rtti
0x1f5220	rtti
0x1f5238	rtti
0x1f5240	rtti
0x1f5249	rtti
0x1f5250	rtti
0x1f5260	rtti
0x1f5268	rtti
0x1f527c	rtti
0x1f5280	rtti
0x1f5298	rtti
0x1f52a0	rtti
0x1f52a9	rtti
0x1f52b0	rtti
0x1f52c0	rtti
0x1f52c8	rtti
0x1f52dc	rtti
0x1f52e0	rtti
0x1f52f8	rtti
0x1f5300	rtti
0x1f5309	rtti
0x1f5310	rtti
0x1f5320	rtti
0x1f5328	rtti
0x1f533c	rtti
0x1f5340	rtti
0x1f5358	rtti
0x1f5360	rtti
0x1f5369	rtti
0x1f5370	rtti
0x1f5380	rtti
0x1f5388	rtti
0x1f539c	rtti
0x1f53a0	rtti
0x1f53b8	rtti
0x1f53c0	rtti
0x1f53c9	rtti
0x1f53d0	rtti
0x1f53e0	rtti
0x1f53e8	rtti
0x1f53fc	rtti
0x1f5400	rtti
0x1f5418	rtti
0x1f5420	rtti
0x1f5429	rtti
0x1f5430	rtti
0x1f5440	rtti
0x1f5448	rtti
0x1f545c	rtti
0x1f5460	rtti
0x1f5478	rtti
0x1f5480	rtti
0x1f5489	rtti
0x1f5490	rtti
0x1f54a0	rtti
0x1f54a8	rtti
0x1f54bc	rtti
0x1f54c0	rtti
0x1f54d8	rtti
0x1f54e0	rtti
0x1f54e9	rtti
0x1f54f0	rtti
0x1f5500	rtti
0x1f5508	rtti
0x1f551c	rtti
0x1f5520	rtti
0x1f5538	rtti
0x1f5540	rtti
0x1f5551	rtti
0x1f5558	rtti
0x1f5568	rtti
0x1f5570	rtti
0x1f5584	rtti
0x1f6cb8	
0x1f6ce8	rtti
0x1f6e78	
0x1f6ec8	rtti
0x1f6f98	
0x1f6fd0	rtti
0x1f7ad0	
0x1f7af0	
0x1f7af8	pad
0x1f7b00	
0x1f7b20	
0x1f7b48	pad
0x1f7b50	
0x1f7b70	
0x1f7b78	pad
0x1f7b80	
0x1f7ba0	
0x1f7ba8	pad
0x1f7bb0	
0x1f7bd0	
0x1f7ea0	pad
0x1f7ef0	
0x1f7f10	
0x1f7f58	pad
0x1f7f68	
0x1f7f88	
0x1f7f90	pad
0x1f7f98	
0x1f7fb8	
0x1f7fc0	pad
0x1f7fc8	
0x1f7fe8	
0x1f7ff0	pad
0x1f7ff8	
0x1f8018	
0x1f8020	pad
0x1f8028	
0x1f8048	
0x1f8050	pad
0x1f8058	
0x1f8078	
0x1f8080	pad
0x1f8088	
0x1f80a8	
0x1f80b0	pad
0x1f80b8	
0x1f80d8	
0x1f80e0	pad
0x1f80e8	
0x1f8108	
0x1f8110	pad
0x1f8118	
0x1f8138	
0x1f8140	pad
0x1f8148	
0x1f8168	
0x1f8170	pad
0x1f8178	
0x1f8198	
0x1f81a0	pad
0x1f81a8	
0x1f81c8	
0x1f81d0	pad
0x1f81d8	
0x1f81f8	
0x1f8200	pad
0x1f8208	
0x1f8228	
0x1f8230	pad
0x1f8238	
0x1f8258	
0x1f8260	pad
0x1f8268	
0x1f8288	
0x1f8290	pad
0x1f8298	
0x1f82b8	
0x1f82d0	pad
0x1f82d8	
0x1f82f8	
0x1f8300	pad
0x1f8308	
0x1f8328	
0x1f8330	pad
0x1f8338	
0x1f8358	
0x1f8360	pad
0x1f8368	
0x1f8388	
0x1f8390	pad
0x1f8398	
0x1f83b8	
0x1f83c0	pad
0x1f83c8	
0x1f83e8	
0x1f83f0	pad
0x1f83f8	
0x1f8418	
0x1f8420	pad
0x1f8428	
0x1f8448	
0x1f8450	pad
0x1f8458	
0x1f8478	
0x1f8480	pad
0x1f8488	
0x1f84a8	
0x1f84b0	pad
0x1f84b8	
0x1f84d8	
0x1f84e0	pad
0x1f84e8	
0x1f8508	
0x1f8510	pad
0x1f8518	
0x1f8538	
0x1f8540	pad
0x1f8548	
0x1f8568	
0x1f8570	pad
0x1f8578	
0x1f8598	
0x1f85a0	pad
0x1f85a8	
0x1f85c8	
0x1f85d0	pad
0x1f85d8	
0x1f85f8	
0x1f8600	pad
0x1f8608	
0x1f8628	
0x1f8630	pad
0x1f8638	
0x1f8658	
0x1f8660	pad
0x1f8668	
0x1f8688	
0x1f8690	pad
0x1f8698	
0x1f86b8	
0x1f86c0	pad
0x1f86c8	
0x1f86e8	
0x1f86f0	pad
0x1f86f8	
0x1f8718	
0x1f8720	pad
0x1f8728	
0x1f8748	
0x1f8750	pad
0x1f8758	
0x1f8778	
0x1f8780	pad
0x1f8788	
0x1f87a8	
0x1f87b0	pad
0x1f87b8	
0x1f87d8	
0x1f87e0	pad
0x1f87e8	
0x1f8808	
0x1f8810	pad
0x1f8818	
0x1f8838	
0x1f8840	pad
0x1f8848	
0x1f8868	
0x1f8870	pad
0x1f8878	
0x1f8898	
0x1f88a0	pad
0x1f88a8	
0x1f88c8	
0x1f88d0	pad
0x1f88d8	
0x1f88f8	
0x1f8900	pad
0x1f8908	
0x1f8928	
0x1f8930	pad
0x1f8938	
0x1f8958	
0x1f8960	pad
0x1f8968	
0x1f8988	
0x1f8990	pad
0x1f8998	
0x1f89b8	
0x1f89d0	pad
0x1f89d8	
0x1f89f8	
0x1f8a00	pad
0x1f8a08	
0x1f8a28	
0x1f8a30	pad
0x1f8a38	
0x1f8a58	
0x1f8a60	pad
0x1f8a68	
0x1f8a88	
0x1f8a90	pad
0x1f8a98	
0x1f8ab8	
0x1f8ac0	pad
0x1f8ac8	
0x1f8ae8	
0x1f8af0	pad
0x1f8af8	
0x1f8b18	
0x1f8b20	pad
0x1f8b28	
0x1f8b48	
0x1f8b50	pad
0x1f8b58	
0x1f8b78	
0x1f8b80	pad
0x1f8b88	
0x1f8ba8	
0x1f8bb0	pad
0x1f8bb8	
0x1f8bd8	
0x1f8be0	pad
0x1f8be8	
0x1f8c08	
0x1f8c10	pad
0x1f8c18	
0x1f8c38	
0x1f8c40	pad
0x1f8c48	
0x1f8c68	
0x1f8c70	pad
0x1f8c78	
0x1f8c98	
0x1f8ca0	pad
0x1f8ca8	
0x1f8cc8	
0x1f8cd0	pad
0x1f8cd8	
0x1f8cf8	
0x1f8d00	pad
0x1f8d08	
0x1f8d28	
0x1f8d30	pad
0x1f8d38	
0x1f8d58	
0x1f8d60	pad
0x1f8d68	
0x1f8d88	
0x1f8d90	pad
0x1f8d98	
0x1f8db8	
0x1f8dc0	pad
0x1f8dc8	
0x1f8de8	
0x1f8df0	pad
0x1f8df8	
0x1f8e18	
0x1f8e38	pad
0x1f8e40	
0x1f8e60	
0x1f8e78	pad
0x1f8e80	
0x1f8ea0	
0x1f8ea8	pad
0x1f8eb0	
0x1f8ed0	
0x1f8ed8	pad
0x1f8ee0	
0x1f8f00	
0x1f8f18	pad
0x1f8f20	
0x1f8f40	
0x1f8f48	pad
0x1f8f50	
0x1f8f70	
0x1f8f78	pad
0x1f8f80	
0x1f8fa0	
0x1f8fa8	pad
0x1f8fb0	
0x1f8fd0	
0x1f8fd8	pad
0x1f8fe0	
0x1f9000	
0x1f9018	pad
0x1f9020	
0x1f9040	
0x1f9048	pad
0x1f9050	
0x1f9070	
0x1f9078	pad
0x1f9080	
0x1f90a0	
0x1f90a8	pad
0x1f90b0	
0x1f90d0	
0x1f90e8	pad
0x1f90f0	
0x1f9110	
0x1f9118	pad
0x1f9120	
0x1f9140	
0x1f9160	pad
0x1f9168	
0x1f9188	
0x1f91b0	pad
0x1f91b8	
0x1f91d8	
0x1f9208	pad
0x1f9210	
0x1f9230	
0x1f9248	pad
0x1f9250	
0x1f9270	
0x1f9288	pad
0x1f9290	
0x1f92b0	
0x1f92d0	pad
0x1f92d8	
0x1f92f8	
0x1f9310	pad
0x1f9318	
0x1f9338	
0x1f9360	pad
0x1f9368	
0x1f9388	
0x1f9398	pad
0x1f93a0	
0x1f93c0	
0x1f9400	pad
0x1f9410	
0x1f9430	
0x1f9440	pad
0x1f9448	
0x1f9468	
0x1f9470	pad
0x1f9478	
0x1f9498	
0x1f94b0	pad
0x1f94b8	
0x1f94d8	
0x1f94e0	pad
0x1f94e8	
0x1f9508	
0x1f9510	pad
0x1f9518	
0x1f9538	
0x1f9608	pad
0x1f9620	
0x1f9640	
0x1f9650	pad
0x1f9658	
0x1f9678	
0x1f96e0	pad
0x1f96f0	
0x1f9710	
0x1f9720	pad
0x1f9728	
0x1f9748	
0x1f9750	pad
0x1f9758	
0x1f9778	
0x1f9780	pad
0x1f9788	
0x1f97a8	
0x1f97c0	pad
0x1f97c8	
0x1f97e8	
0x1f97f0	pad
0x1f97f8	
0x1f9818	
0x1f9820	pad
0x1f9828	
0x1f9848	
0x1f9850	pad
0x1f9858	
0x1f9878	
0x1f9880	pad
0x1f9888	
0x1f98a8	
0x1f98b8	pad
0x1f98c0	
0x1f98e0	
0x1f98e8	pad
0x1f98f0	
0x1f9910	
0x1f9928	pad
0x1f9930	
0x1f9950	
0x1f9970	pad
0x1f9978	
0x1f9998	
0x1f99a0	pad
0x1f99a8	
0x1f99c8	
0x1f99d0	pad
0x1f99d8	
0x1f99f8	
0x1f9a10	pad
0x1f9a18	
0x1f9a38	
0x1f9a40	pad
0x1f9a48	
0x1f9a68	
0x1f9a70	pad
0x1f9a78	
0x1f9a98	
0x1f9aa0	pad
0x1f9aa8	
0x1f9ac8	
0x1f9ad0	pad
0x1f9b38	
0x1f9b58	
0x1f9b60	pad
0x1f9b68	
0x1f9b88	
0x1f9ba0	pad
0x1f9ba8	
0x1f9bc8	
0x1f9bd0	pad
0x1f9bd8	
0x1f9bf8	
0x1f9c08	pad
0x1f9c10	
0x1f9c30	
0x1f9c38	pad
0x1f9c40	
0x1f9c60	
0x1f9c88	pad
0x1f9c90	
0x1f9cb0	
0x1f9cc0	pad
0x1f9cc8	
0x1f9ce8	
0x1f9cf0	pad
0x1f9cf8	
0x1f9d18	
0x1f9d20	pad
0x1f9d28	
0x1f9d48	
0x1f9d50	pad
0x1f9d58	
0x1f9d78	
0x1f9da0	pad
0x1f9da8	
0x1f9dc8	
0x1f9dd0	pad
0x1f9dd8	
0x1f9df8	
0x1f9e00	pad
0x1f9e08	
0x1f9e28	
0x1f9e40	pad
0x1f9e48	
0x1f9e68	
0x1f9e80	pad
0x1f9e88	
0x1f9ea8	
0x1f9eb0	pad
